ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300572.SZ,20260116,29.87,30.66,29.53,30.19,29.88,0.31,1.0375,60536.0,182238.497
300572.SZ,20260115,30.07,30.47,29.7,29.88,30.36,-0.48,-1.581,55389.04,165666.502
300572.SZ,20260114,31.12,31.58,29.95,30.36,31.24,-0.88,-2.8169,100501.4,309227.227
300572.SZ,20260113,31.82,32.13,31.01,31.24,32.1,-0.86,-2.6791,110173.56,347326.386
300572.SZ,20260112,31.02,33.3,31.02,32.1,30.95,1.15,3.7157,114024.76,368265.743
300572.SZ,20260109,30.64,30.99,30.3,30.95,30.67,0.28,0.9129,75402.17,231613.965
300572.SZ,20260108,29.31,31.59,28.97,30.67,29.31,1.36,4.6401,127521.22,387751.965
300572.SZ,20260107,29.32,29.58,28.92,29.31,29.32,-0.01,-0.0341,65292.8,190668.579
300572.SZ,20260106,29.0,29.78,28.71,29.32,28.96,0.36,1.2431,93522.0,272973.4
300572.SZ,20260105,28.52,29.49,28.5,28.96,28.43,0.53,1.8642,65594.0,190831.615
