,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,2761103363,3.7100949094046562,72.12,002049.SZ,73.57,69.54,69.55,2025-08-01,4.5048482383113075,38265253
1,2119842757,2.579034941763726,73.98,002049.SZ,74,71.61,71.64,2025-08-04,3.422670293492295,29072976
2,2484426812,0,73.98,002049.SZ,75.49,73.2,73.33,2025-08-05,3.927546894559693,33361518
3,3172221835,3.947012706136796,76.9,002049.SZ,78,74.11,74.82,2025-08-06,4.920081247829603,41792341
4,3091153366,-0.2600780234070258,76.7,002049.SZ,78.47,76.27,77.51,2025-08-07,4.706504702850343,39978171
5,1973544971,-0.6518904823989569,76.2,002049.SZ,77.6,75.62,76.69,2025-08-08,3.0447142004844086,25862527
6,1911866290,-1.4829396325459443,75.07,002049.SZ,76.23,74.91,76.22,2025-08-11,2.9827653827989407,25336319
7,1914832017,-0.6394032236579057,74.59,002049.SZ,75.97,73.58,75.1,2025-08-12,3.03098206815251,25745883
8,1742188242,0.8848371095321041,75.25,002049.SZ,75.67,74.38,74.79,2025-08-13,2.732851381684505,23213490
9,2082151739,-2.2325581395348926,73.57,002049.SZ,76.2,73.44,74.92,2025-08-14,3.2790126748956476,27852714
10,2750172931,5.233111322549965,77.42,002049.SZ,77.98,73.41,73.45,2025-08-15,4.229872542374896,35929544
11,3355328763,4.41746318780677,80.84,002049.SZ,83.19,77.78,78,2025-08-18,4.914531603457618,41745201
12,4972772563,1.6823354774863921,82.2,002049.SZ,86.77,81.97,83,2025-08-19,6.9650975330926626,59163196
13,2794062757,-0.41362530413625714,81.86,002049.SZ,82.2,79.11,82.04,2025-08-20,4.080958419297784,34664632
14,2535869418,-1.7224529684827714,80.45,002049.SZ,83.88,80.12,82.02,2025-08-21,3.6454364797535375,30965205
15,3668761019,2.771908017402118,82.68,002049.SZ,84.48,80.7,80.7,2025-08-22,5.242,44526442
16,4485993982,-0.95549104983068,81.89,002049.SZ,84.5,80.21,83.68,2025-08-25,6.4428,54726807
17,2286545293,-0.93,81.13,002049.SZ,81.9,80.02,81.0,2025-08-26,3.32,28203887
18,5438570000,0.99,81.93,002049.SZ,86,80.800,81.12,2025-08-27,7.69,65292500
19,4454100000,1.94,83.52,002049.SZ,83.78,80.800,82.01,2025-08-28,6.35,53913400
20,2990561622,-2.33,81.57,002049.SZ,83.0,80.61,83.0,2025-08-29,4.33,36762649
