ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
920508.BJ,20260116,24.98,7.5455,12.1307,1.03,347.374,131.6729,7.7953,18.5931,17.8289,,,6000.0,3124.5,1943.4948,149880.0,78050.01,0
920508.BJ,20260115,25.01,6.4505,10.3703,,347.7912,131.831,7.8046,18.6155,17.8503,,,6000.0,3124.5,1943.4948,150060.0,78143.745,0
920508.BJ,20260114,25.5,9.5354,15.3298,1.74,354.6052,134.4138,7.9576,18.9802,18.2,,,6000.0,3124.5,1943.4948,153000.0,79674.75,0
920508.BJ,20260113,25.43,10.5123,16.9004,,353.6318,134.0449,7.9357,18.9281,18.15,,,6000.0,3124.5,1943.4948,152580.0,79456.035,0
920508.BJ,20260112,24.95,7.0731,11.3712,2.27,346.9569,131.5147,7.7859,18.5708,17.8075,,,6000.0,3124.5,1943.4948,149700.0,77956.275,0
920508.BJ,20260109,23.46,3.1715,5.0987,1.05,326.2368,123.6607,7.321,17.4618,16.744,,,6000.0,3124.5,1943.4948,140760.0,73300.77,0
920508.BJ,20260108,23.49,3.1895,5.1277,,326.654,123.8189,7.3303,17.4841,16.7654,,,6000.0,3124.5,1943.4948,140940.0,73394.505,0
920508.BJ,20260107,23.05,3.4302,5.5146,1.24,320.5353,121.4996,7.193,17.1566,16.4514,,,6000.0,3124.5,1943.4948,138300.0,72019.725,0
920508.BJ,20260106,23.5,3.6466,5.8625,1.38,326.793,123.8716,7.3334,17.4915,16.7726,,,6000.0,3124.5,1943.4948,141000.0,73425.75,0
920508.BJ,20260105,22.51,2.1615,3.4749,0.79,313.026,118.6532,7.0245,16.7547,16.066,,,6000.0,3124.5,1943.4948,135060.0,70332.495,0
