,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,1062884633,-2.263083451202265,27.64,300638.SZ,28.11,27.47,28.01,2025-07-01,7.102173836150591,37849370
1,743999022,-4.015918958031836,26.53,300638.SZ,27.47,26.33,27.36,2025-07-02,5.172334724175404,27564745
2,553761829,-0.15077271013947494,26.49,300638.SZ,26.85,26.25,26.44,2025-07-03,3.8658505567042964,20602144
3,592621060,-1.0570026425065973,26.21,300638.SZ,26.76,26.02,26.51,2025-07-04,4.216937024436106,22473177
4,354768105,-1.182754673788639,25.9,300638.SZ,26.27,25.6,26.22,2025-07-07,2.5715513704468282,13704480
5,624135492,3.3590733590733635,26.77,300638.SZ,26.79,25.9,26.02,2025-07-08,4.410532370736643,23504898
6,564696634,-2.3907358983937264,26.13,300638.SZ,26.74,26.08,26.7,2025-07-09,4.016703802803594,21406081
7,354949465,-0.2296211251435083,26.07,300638.SZ,26.26,25.86,26.06,2025-07-10,2.5558814812285107,13620971
8,447130158,0.84388185654008,26.29,300638.SZ,26.4,25.72,26.08,2025-07-11,3.209464043403355,17104086
9,317146110,-0.8368200836820041,26.07,300638.SZ,26.32,25.9,26.26,2025-07-14,2.2837255903275975,12170580
10,715008393,2.3398542385884133,26.68,300638.SZ,26.69,26.07,26.15,2025-07-15,5.070714153760965,27023182
11,703984791,-1.011994002998499,26.41,300638.SZ,27.19,26.31,26.68,2025-07-16,4.941511921295721,26334629
12,594399566,1.476713366149188,26.8,300638.SZ,26.96,26.24,26.58,2025-07-17,4.182066177787539,22287341
13,575014710,-0.9328358208955223,26.55,300638.SZ,27,26.35,26.7,2025-07-18,4.056876881063628,21620174
14,655416945,1.6572504708097842,26.99,300638.SZ,27.16,26.41,26.6,2025-07-21,4.569547904866065,24352334
15,596794697,-1.2597258243793994,26.65,300638.SZ,27.12,26.46,27,2025-07-22,4.19562132905557,22359580
16,563365436,-1.726078799249521,26.19,300638.SZ,26.55,26.08,26.39,2025-07-23,4.0277550442926895,21464976
17,390423324,0.3054600992745257,26.27,300638.SZ,26.32,26.07,26.12,2025-07-24,2.7982497775725377,14912616
18,441996776,0.5329272934906759,26.41,300638.SZ,26.49,26.12,26.2,2025-07-25,3.155966427268448,16818983
19,1429275571,4.278682317304048,27.54,300638.SZ,27.66,26.22,26.68,2025-07-28,9.885566594495995,52682809
20,786606591,-0.3994190268700052,27.43,300638.SZ,27.6,27.01,27.23,2025-07-29,5.407826275497064,28819742
21,897186224,-3.4633612832664937,26.48,300638.SZ,27.42,26.22,27.3,2025-07-30,6.285612904817746,33497700
22,905207079,-0.6042296072507558,26.32,300638.SZ,27.36,26.23,26.32,2025-07-31,6.325710738187092,33711392
