,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,61868963,1.1121130147279754,33.64,300951.SZ,33.77,33.09,33.25,2025-08-01,1.2207027010371239,1844531
1,73011466,2.467300832342444,34.47,300951.SZ,34.66,33.18,33.4,2025-08-04,1.417802669885076,2142357
2,75289121,1.3344937626921987,34.93,300951.SZ,35.15,34.35,34.6,2025-08-05,1.4350973771500684,2168490
3,53326051,-0.17177211565989772,34.87,300951.SZ,35.06,34.55,34.91,2025-08-06,1.01328417123244,1531420
4,185767829,-2.1795239460854545,34.11,300951.SZ,35.88,33.91,35.04,2025-08-07,3.549763215242475,5364910
5,69287635,-0.7915567282321783,33.84,300951.SZ,34.19,33.65,33.95,2025-08-08,1.3545137792871462,2047135
6,84724049,1.861702127659561,34.47,300951.SZ,34.65,33.8,33.8,2025-08-11,1.6329614799700076,2467965
7,67786377,-0.14505366985783916,34.42,300951.SZ,34.75,34.23,34.67,2025-08-12,1.3003533426752227,1965280
8,68354383,0.1743172574084694,34.48,300951.SZ,34.58,34.04,34.5,2025-08-13,1.3175367345121498,1991250
9,89224676,-2.9872389791183127,33.45,300951.SZ,34.65,33.35,34.56,2025-08-14,1.7462547517173237,2639190
10,557214841,11.240657698056793,37.21,300951.SZ,39,34.88,35.53,2025-08-15,9.870451252808214,14917638
11,615572548,7.497984412792258,40,300951.SZ,40.8,36.7,36.9,2025-08-18,10.563342911701332,15964835
12,599209292,-0.3250000000000064,39.87,300951.SZ,42.58,38.9,39.2,2025-08-19,9.80260431407281,14815098
13,444576275,4.138449962377742,41.52,300951.SZ,43.98,38.64,39.85,2025-08-20,7.251307985627036,10959214
14,447735182,-2.456647398843938,40.5,300951.SZ,43.26,39.57,40.88,2025-08-21,7.237865637203508,10938898
15,317558005,-0.5679012345678935,40.27,300951.SZ,41.35,39.8,40.2,2025-08-22,5.2054,7867192
16,280795347,-1.79,39.55,300951.SZ,40.39,39.01,40.3,2025-08-25,4.69,7084994
17,350020620,2.48,40.53,300951.SZ,41.32,39.38,39.55,2025-08-26,5.721,8646249
18,283880000,-3.97,38.92,300951.SZ,41.28,38.740,40.7,2025-08-27,4.67,7051400
19,226136314,-0.03,38.91,300951.SZ,39.63,37.4,38.92,2025-08-28,3.89,5871640
20,175836531,2.03,39.7,300951.SZ,39.96,38.3,38.94,2025-08-29,2.99,4523656
