,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,113526914,3.0188679245283048,27.3,300897.SZ,27.77,26.31,26.52,2025-08-01,4.79430364710632,4202573
1,326190420,8.351648351648343,29.58,300897.SZ,30.76,26.92,27.2,2025-08-04,12.829111249880802,11245695
2,255627455,0.9803921568627543,29.87,300897.SZ,30.3,28.72,29.59,2025-08-05,9.853472996549497,8637321
3,127147583,-0.46869768998995837,29.73,300897.SZ,29.9,29.25,29.65,2025-08-06,4.901191089683909,4296268
4,160566402,-4.002690884628326,28.54,300897.SZ,29.87,28.42,29.76,2025-08-07,6.312502330801069,5533390
5,131618241,0.9810791871058204,28.82,300897.SZ,29.33,28.3,28.54,2025-08-08,5.206120617154256,4563562
6,99234972,1.0409437890353945,29.12,300897.SZ,29.37,28.59,28.6,2025-08-11,3.901564485583691,3420019
7,68867930,-0.5151098901098974,28.97,300897.SZ,29.48,28.71,29.29,2025-08-12,2.7125830037546876,2377786
8,108908246,1.0010355540214109,29.26,300897.SZ,29.75,28.89,29.16,2025-08-13,4.243292862888343,3719570
9,134203128,-2.80246069719754,28.44,300897.SZ,29.95,27.38,29.29,2025-08-14,5.29021711754907,4637279
10,128276838,3.340365682137832,29.39,300897.SZ,29.54,28.47,28.47,2025-08-15,5.014308451936147,4395424
11,203936774,-2.1776114324600226,28.75,300897.SZ,30.2,28.68,29.56,2025-08-18,7.977944327516677,6993277
12,372265291,14.64347826086957,32.96,300897.SZ,33.18,28.26,28.7,2025-08-19,13.92909534596024,12209915
13,454343757,0.15169902912620495,33.01,300897.SZ,35.01,31.77,32.91,2025-08-20,15.642024366366917,13711428
14,248471103,-4.725840654347164,31.45,300897.SZ,33.58,31.35,33.27,2025-08-21,8.691056229890584,7618374
15,149218307,-2.5755166931637477,30.64,300897.SZ,31.5,30.35,31.45,2025-08-22,5.5258,4843821
16,132927097,0.91,30.92,300897.SZ,31.68,30.51,30.99,2025-08-25,4.89,4285698
17,351458530,5.27,32.55,300897.SZ,34.87,31.3,31.79,2025-08-26,12.11,10588586
18,212958955,-3.53,31.4,300897.SZ,33.28,31.31,32.4,2025-08-27,7.58,6622282
19,168237218,-3.25,30.38,300897.SZ,31.79,29.35,31.09,2025-08-28,6.31,5514161
20,121574386,-3.16,29.42,300897.SZ,30.85,29.33,30.42,2025-08-29,4.66,4071946
