,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,558444993,0.18939393939393534,5.29,002640.SZ,5.32,5.19,5.24,2025-08-01,7.615166240724916,106397199
1,496474517,-1.3232514177693815,5.22,002640.SZ,5.25,5.15,5.25,2025-08-04,6.8554188939428355,95782199
2,481512286,0.7662835249042153,5.26,002640.SZ,5.27,5.19,5.21,2025-08-05,6.586605109176298,92026400
3,427484432,-0.3802281368821212,5.24,002640.SZ,5.26,5.2,5.26,2025-08-06,5.84778320121117,81703765
4,721606715,1.1450381679389239,5.3,002640.SZ,5.39,5.23,5.24,2025-08-07,9.701123617513108,135541674
5,532126123,-2.075471698113197,5.19,002640.SZ,5.27,5.17,5.26,2025-08-08,7.326890470179547,102369482
6,402871721,0.19267822736030416,5.2,002640.SZ,5.2,5.16,5.16,2025-08-11,5.559074557189275,77670000
7,1109349703,3.0769230769230793,5.36,002640.SZ,5.4,5.23,5.25,2025-08-12,14.894398901430101,208100818
8,776382432,-1.8656716417910546,5.26,002640.SZ,5.34,5.21,5.32,2025-08-13,10.600614732871247,148109139
9,578538205,-1.3307984790874412,5.19,002640.SZ,5.29,5.16,5.23,2025-08-14,7.942233429640358,110966900
10,510915511,0.3853564547206083,5.21,002640.SZ,5.23,5.1,5.15,2025-08-15,7.074704308998727,98846000
11,663526140,0.5758157389635364,5.24,002640.SZ,5.26,5.18,5.21,2025-08-18,9.064986841973994,126653730
12,1020998845,1.9083969465648787,5.34,002640.SZ,5.36,5.2,5.24,2025-08-19,13.798686697229275,192791801
13,1584381396,3.1835205992509352,5.51,002640.SZ,5.65,5.24,5.34,2025-08-20,20.813734341930157,290804293
14,2124873312,9.981851179673317,6.06,002640.SZ,6.06,5.53,5.53,2025-08-21,25.860204322393255,361312310
15,3597777069,-2.145214521452144,5.93,002640.SZ,6.36,5.63,6,2025-08-22,42.5927,595094743
16,3138007449,4.38,6.19,002640.SZ,6.48,5.85,5.98,2025-08-25,32.96,510299963
17,1820673790,-3.554119547657522,5.97,002640.SZ,6.04,5.86,6.02,2025-08-26,21.8655,305499522
18,2667809554,0.335008375209388,5.99,002640.SZ,6.38,5.85,5.9,2025-08-27,31.3491,438001442
19,1886867300,-3.17,5.80,002640.SZ,5.96,5.50,5.87,2025-08-28,21.166,327700300
20,1016497778,-2.41,5.66,002640.SZ,5.86,5.64,5.76,2025-08-29,11.48,177761242
