,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,122376684,0.17857142857144065,5.61,300379.SZ,5.71,5.57,5.63,2025-08-01,4.133010724620472,21765987
1,131411926,0.8912655971479468,5.66,300379.SZ,5.72,5.54,5.59,2025-08-04,4.413614331544341,23243751
2,117354329,-0.8833922261484068,5.61,300379.SZ,5.67,5.58,5.65,2025-08-05,3.9684841015252754,20899528
3,143792302,1.2477718360071193,5.68,300379.SZ,5.71,5.56,5.59,2025-08-06,4.830935303354092,25441520
4,270824116,-2.992957746478872,5.51,300379.SZ,5.55,5.3,5.41,2025-08-07,9.423787134181715,49629203
5,235750396,-3.8112522686025407,5.3,300379.SZ,5.52,5.27,5.52,2025-08-08,8.34113553662116,43927553
6,115123089,0.3773584905660465,5.32,300379.SZ,5.34,5.22,5.26,2025-08-11,4.122660152666208,21711477
7,155792161,-1.5037593984962419,5.24,300379.SZ,5.32,5.16,5.3,2025-08-12,5.65302933840853,29770976
8,174774263,2.099236641221363,5.35,300379.SZ,5.42,5.2,5.24,2025-08-13,6.2217582337138415,32766116
9,144261066,-2.429906542056073,5.22,300379.SZ,5.35,5.19,5.33,2025-08-14,5.214303323034511,27460480
10,91680488,0.9578544061302648,5.27,300379.SZ,5.28,5.2,5.23,2025-08-15,3.3148231712540737,17457104
11,156451969,1.7077798861480218,5.36,300379.SZ,5.43,5.28,5.29,2025-08-18,5.5365401166104435,29157500
12,140179786,1.1194029850746194,5.42,300379.SZ,5.47,5.37,5.42,2025-08-19,4.9123043566258024,25870040
13,113788377,-0.3690036900368925,5.4,300379.SZ,5.44,5.33,5.38,2025-08-20,4.014358535199362,21141120
14,638806597,15.740740740740733,6.25,300379.SZ,6.46,5.49,5.49,2025-08-21,19.8744212632732,104666168
15,390108346,-3.680000000000007,6.02,300379.SZ,6.27,5.92,6.1,2025-08-22,12.2198,64354147
16,413950000,5.81,6.37,300379.SZ,6.6,6.100,6.1,2025-08-25,12.29,64745000
17,552262973,11.46,7.1,300379.SZ,7.22,6.33,6.33,2025-08-26,15.19,80020184
18,689086517,-0.14,7.09,300379.SZ,7.63,6.71,7.2,2025-08-27,18.46,97228585
19,466157240,0.42,7.12,300379.SZ,7.46,6.93,7.00,2025-08-28,12.313,64846051
20,410445984,-7.16,6.61,300379.SZ,7.25,6.58,7.15,2025-08-29,11.44,60249269
