,总金额,涨跌,收盘,代码,最高,最低,开盘,日期,换手率,总股数
0,87408814,0.49999999999998934,4.02,600082.SH,4.14,3.99,4.02,2025-08-01,3.3982179762021545,21556100
1,71272196,-0.7462686567164021,3.99,600082.SH,4.05,3.96,4.02,2025-08-04,2.8091289975152764,17819300
2,60384150,1.253132832080196,4.04,600082.SH,4.04,3.99,3.99,2025-08-05,2.3708764662187893,15039309
3,110041369,-0.24752475247524225,4.03,600082.SH,4.27,4.02,4.21,2025-08-06,4.239880746244702,26895065
4,125332775,-3.2258064516129115,3.9,600082.SH,4.01,3.89,4,2025-08-07,5.016115985024023,31819000
5,61792853,-0.5128205128205132,3.88,600082.SH,3.91,3.85,3.91,2025-08-08,2.514822394938279,15952409
6,126776348,4.639175257731951,4.06,600082.SH,4.07,3.9,3.91,2025-08-11,5.003723014599728,31740387
7,87959698,0.7389162561576417,4.09,600082.SH,4.15,4.04,4.06,2025-08-12,3.393211476580784,21524342
8,57806962,-1.222493887530558,4.04,600082.SH,4.11,4.03,4.08,2025-08-13,2.2448376254296205,14239800
9,100025704,-3.712871287128711,3.89,600082.SH,4.08,3.89,4.05,2025-08-14,3.97413632017126,25209354
10,70383473,0,3.89,600082.SH,3.97,3.87,3.89,2025-08-15,2.840374297123428,18017500
11,56652319,0,3.89,600082.SH,3.92,3.87,3.9,2025-08-18,2.292824856512977,14544200
12,83466232,1.0282776349614406,3.93,600082.SH,4,3.88,3.89,2025-08-19,3.3280027570020008,21110700
13,58224817,1.5267175572519098,3.99,600082.SH,4,3.9,3.92,2025-08-20,2.325947711713121,14754310
14,58133889,-0.5012531328320806,3.97,600082.SH,4,3.95,3.99,2025-08-21,2.307564692604612,14637700
15,82639499,-0.5037783375314866,3.95,600082.SH,3.98,3.87,3.97,2025-08-22,3.3286,21114702
16,102225950,0.759493670886071,3.98,600082.SH,4.03,3.92,3.97,2025-08-25,4.0417,25637702
17,70923739,1.51,4.04,600082.SH,4.07,3.91,3.98,2025-08-26,2.79,176975
18,93070000,-3.71,3.89,600082.SH,4.03,3.890,4.03,2025-08-27,3.71,23562000
19,72626910,0.77,3.92,600082.SH,3.93,3.78,3.89,2025-08-28,2.95,187378
20,64523048,1.28,3.97,600082.SH,3.98,3.91,3.91,2025-08-29,2.58,16373090
